nif,modelo,ejercicio,casilla,valor
R48902041,200,2024,C00296,234523.32
R48902041,200,2024,C00279,0.0
A86644190,200,2024,C00255,14549413.0
A86644190,200,2024,C00500,2182411.9499999997
A86644190,200,2024,C00032,1454941.3
A86644190,200,2024,C00033,21824119.5
A86644190,200,2024,C00195,5819765.2
A86644190,200,2024,C00296,290988.26
A86644190,200,2024,C00279,727470.65
J44077377,200,2024,C00255,15478112.0
J44077377,200,2024,C00500,2321716.8
J44077377,200,2024,C00032,1547811.2000000002
J44077377,200,2024,C00033,23217168.0
J44077377,200,2024,C00195,6191244.8
J44077377,200,2024,C00296,309562.24
J44077377,200,2024,C00279,773905.6000000001
D34220993,200,2024,C00255,35735864.0
D34220993,200,2024,C00500,5360379.6
D34220993,200,2024,C00032,3573586.4000000004
D34220993,200,2024,C00033,53603796.0
D34220993,200,2024,C00195,14294345.6
D34220993,200,2024,C00296,714717.28
D34220993,200,2024,C00279,1786793.2000000002
U10360788,200,2024,C00255,35707469.0
U10360788,200,2024,C00500,5356120.35
U10360788,200,2024,C00032,3570746.9000000004
U10360788,200,2024,C00033,53561203.5
U10360788,200,2024,C00195,14282987.6
U10360788,200,2024,C00296,714149.38
U10360788,200,2024,C00279,0.0
F69074819,200,2024,C00255,20808216.0
F69074819,200,2024,C00500,3121232.4
F69074819,200,2024,C00032,2080821.6
F69074819,200,2024,C00033,31212324.0
F69074819,200,2024,C00195,8323286.399999999
F69074819,200,2024,C00296,416164.32
F69074819,200,2024,C00279,0.0
F17440698,200,2024,C00255,6170098.0
F17440698,200,2024,C00500,925514.7
F17440698,200,2024,C00032,617009.8
F17440698,200,2024,C00033,9255147.0
F17440698,200,2024,C00195,2468039.2
F17440698,200,2024,C00296,123401.96
F17440698,200,2024,C00279,308504.9
H99485713,200,2024,C00255,43735048.0
H99485713,200,2024,C00500,6560257.2
H99485713,200,2024,C00032,4373504.8
H99485713,200,2024,C00033,65602572.0
H99485713,200,2024,C00195,17494019.2
H99485713,200,2024,C00296,874700.96
H99485713,200,2024,C00279,2186752.4
W76800285,200,2024,C00255,9847540.0
W76800285,200,2024,C00500,1477131.0
W76800285,200,2024,C00032,984754.0
W76800285,200,2024,C00033,14771310.0
W76800285,200,2024,C00195,3939016.0
W76800285,200,2024,C00296,196950.80000000002
W76800285,200,2024,C00279,0.0
G75810642,200,2024,C00255,16359913.0
G75810642,200,2024,C00500,2453986.9499999997
G75810642,200,2024,C00032,1635991.3
G75810642,200,2024,C00033,24539869.5
G75810642,200,2024,C00195,6543965.2
G75810642,200,2024,C00296,327198.26
G75810642,200,2024,C00279,817995.65
E87789716,200,2024,C00255,24679814.0
E87789716,200,2024,C00500,3701972.1
E87789716,200,2024,C00032,2467981.4
E87789716,200,2024,C00033,37019721.0
E87789716,200,2024,C00195,9871925.6
E87789716,200,2024,C00296,493596.28
E87789716,200,2024,C00279,0.0
E30030597,200,2024,C00255,45701942.0
E30030597,200,2024,C00500,6855291.3
E30030597,200,2024,C00032,4570194.2
E30030597,200,2024,C00033,68552913.0
E30030597,200,2024,C00195,18280776.799999997
E30030597,200,2024,C00296,914038.84
E30030597,200,2024,C00279,0.0
D28081314,200,2024,C00255,11891311.0
D28081314,200,2024,C00500,1783696.65
D28081314,200,2024,C00032,1189131.1
D28081314,200,2024,C00033,17836966.5
D28081314,200,2024,C00195,4756524.399999999
D28081314,200,2024,C00296,237826.22
D28081314,200,2024,C00279,594565.55
R17286763,200,2024,C00255,16041471.0
R17286763,200,2024,C00500,2406220.65
R17286763,200,2024,C00032,1604147.1
R17286763,200,2024,C00033,24062206.5
R17286763,200,2024,C00195,6416588.399999999
R17286763,200,2024,C00296,320829.42
R17286763,200,2024,C00279,0.0
F15054251,200,2024,C00255,17236362.0
F15054251,200,2024,C00500,2585454.3
F15054251,200,2024,C00032,1723636.2000000002
F15054251,200,2024,C00033,25854543.0
F15054251,200,2024,C00195,6894544.8
F15054251,200,2024,C00296,344727.24
F15054251,200,2024,C00279,0.0
J84384809,200,2024,C00255,24380784.0
J84384809,200,2024,C00500,3657117.6
J84384809,200,2024,C00032,2438078.4
J84384809,200,2024,C00033,36571176.0
J84384809,200,2024,C00195,9752313.6
J84384809,200,2024,C00296,487615.68
J84384809,200,2024,C00279,1219039.2
U79608534,200,2024,C00255,29732819.0
U79608534,200,2024,C00500,4459922.85
U79608534,200,2024,C00032,2973281.9000000004
U79608534,200,2024,C00033,44599228.5
U79608534,200,2024,C00195,11893127.6
U79608534,200,2024,C00296,594656.38
U79608534,200,2024,C00279,1486640.9500000002
Q38264338,200,2024,C00255,12502077.0
Q38264338,200,2024,C00500,1875311.55
Q38264338,200,2024,C00032,1250207.7
Q38264338,200,2024,C00033,18753115.5
Q38264338,200,2024,C00195,5000830.8
Q38264338,200,2024,C00296,250041.54
Q38264338,200,2024,C00279,625103.85
W57964620,200,2024,C00255,4389825.0
W57964620,200,2024,C00500,658473.75
W57964620,200,2024,C00032,438982.5
W57964620,200,2024,C00033,6584737.5
W57964620,200,2024,C00195,1755930.0
W57964620,200,2024,C00296,87796.5
W57964620,200,2024,C00279,0.0
H95554021,200,2024,C00255,22328832.0
H95554021,200,2024,C00500,3349324.8
H95554021,200,2024,C00032,2232883.2
H95554021,200,2024,C00033,33493248.0
H95554021,200,2024,C00195,8931532.799999999
H95554021,200,2024,C00296,446576.64
H95554021,200,2024,C00279,1116441.6
B15427468,200,2024,C00255,1729595.0
B15427468,200,2024,C00500,259439.25
B15427468,200,2024,C00032,172959.5
B15427468,200,2024,C00033,2594392.5
B15427468,200,2024,C00195,691838.0
B15427468,200,2024,C00296,34591.9
B15427468,200,2024,C00279,0.0
A47330001,200,2024,C00255,42292066.0
A47330001,200,2024,C00500,6343809.899999999
A47330001,200,2024,C00032,4229206.600000001
A47330001,200,2024,C00033,63438099.0
A47330001,200,2024,C00195,16916826.4
A47330001,200,2024,C00296,845841.3200000001
A47330001,200,2024,C00279,2114603.3000000003
H62056495,200,2024,C00255,5809681.0
H62056495,200,2024,C00500,871452.15
H62056495,200,2024,C00032,580968.1
H62056495,200,2024,C00033,8714521.5
H62056495,200,2024,C00195,2323872.4
H62056495,200,2024,C00296,116193.62
H62056495,200,2024,C00279,0.0
P24694269,200,2024,C00255,47562607.0
P24694269,200,2024,C00500,7134391.05
P24694269,200,2024,C00032,4756260.7
P24694269,200,2024,C00033,71343910.5
P24694269,200,2024,C00195,19025042.8
P24694269,200,2024,C00296,951252.14
P24694269,200,2024,C00279,2378130.35
C56558447,200,2024,C00255,20175926.0
C56558447,200,2024,C00500,3026388.9
C56558447,200,2024,C00032,2017592.6
C56558447,200,2024,C00033,30263889.0
C56558447,200,2024,C00195,8070370.4
C56558447,200,2024,C00296,403518.52
C56558447,200,2024,C00279,0.0
G86573377,200,2024,C00255,41374437.0
G86573377,200,2024,C00500,6206165.55
G86573377,200,2024,C00032,4137443.7
G86573377,200,2024,C00033,62061655.5
G86573377,200,2024,C00195,16549774.799999999
G86573377,200,2024,C00296,827488.74
G86573377,200,2024,C00279,0.0
A30027348,200,2024,C00255,5774485.0
A30027348,200,2024,C00500,866172.75
A30027348,200,2024,C00032,577448.5
A30027348,200,2024,C00033,8661727.5
A30027348,200,2024,C00195,2309794.0
A30027348,200,2024,C00296,115489.7
A30027348,200,2024,C00279,0.0
Q99121694,200,2024,C00255,46114936.0
Q99121694,200,2024,C00500,6917240.399999999
Q99121694,200,2024,C00032,4611493.600000001
Q99121694,200,2024,C00033,69172404.0
Q99121694,200,2024,C00195,18445974.4
Q99121694,200,2024,C00296,922298.72
Q99121694,200,2024,C00279,0.0
C50639874,200,2024,C00255,10621538.0
C50639874,200,2024,C00500,1593230.7
C50639874,200,2024,C00032,1062153.8
C50639874,200,2024,C00033,15932307.0
C50639874,200,2024,C00195,4248615.2
C50639874,200,2024,C00296,212430.76
C50639874,200,2024,C00279,0.0
V47203031,200,2024,C00255,39375849.0
V47203031,200,2024,C00500,5906377.35
V47203031,200,2024,C00032,3937584.9000000004
V47203031,200,2024,C00033,59063773.5
V47203031,200,2024,C00195,15750339.6
V47203031,200,2024,C00296,787516.98
V47203031,200,2024,C00279,0.0
B92152010,200,2024,C00255,8065978.0
B92152010,200,2024,C00500,1209896.7
B92152010,200,2024,C00032,806597.8
B92152010,200,2024,C00033,12098967.0
B92152010,200,2024,C00195,3226391.1999999997
B92152010,200,2024,C00296,161319.56
B92152010,200,2024,C00279,0.0
A87383120,200,2024,C00255,7294275.0
A87383120,200,2024,C00500,1094141.25
A87383120,200,2024,C00032,729427.5
A87383120,200,2024,C00033,10941412.5
A87383120,200,2024,C00195,2917710.0
A87383120,200,2024,C00296,145885.5
A87383120,200,2024,C00279,364713.75
V21092802,200,2024,C00255,27480432.0
V21092802,200,2024,C00500,4122064.8
V21092802,200,2024,C00032,2748043.2
V21092802,200,2024,C00033,41220648.0
V21092802,200,2024,C00195,10992172.799999999
V21092802,200,2024,C00296,549608.64
V21092802,200,2024,C00279,0.0
V22472749,200,2024,C00255,39328256.0
V22472749,200,2024,C00500,5899238.399999999
V22472749,200,2024,C00032,3932825.6
V22472749,200,2024,C00033,58992384.0
V22472749,200,2024,C00195,15731302.399999999
V22472749,200,2024,C00296,786565.12
V22472749,200,2024,C00279,0.0
E63394430,200,2024,C00255,45274103.0
E63394430,200,2024,C00500,6791115.45
E63394430,200,2024,C00032,4527410.3
E63394430,200,2024,C00033,67911154.5
E63394430,200,2024,C00195,18109641.2
E63394430,200,2024,C00296,905482.06
E63394430,200,2024,C00279,0.0
E30372558,200,2024,C00255,40697953.0
E30372558,200,2024,C00500,6104692.95
E30372558,200,2024,C00032,4069795.3000000003
E30372558,200,2024,C00033,61046929.5
E30372558,200,2024,C00195,16279181.200000001
E30372558,200,2024,C00296,813959.06
E30372558,200,2024,C00279,0.0
G31126481,200,2024,C00255,22899030.0
G31126481,200,2024,C00500,3434854.5
G31126481,200,2024,C00032,2289903.0
G31126481,200,2024,C00033,34348545.0
G31126481,200,2024,C00195,9159612.0
G31126481,200,2024,C00296,457980.60000000003
G31126481,200,2024,C00279,0.0
U65044235,200,2024,C00255,30427467.0
U65044235,200,2024,C00500,4564120.05
U65044235,200,2024,C00032,3042746.7
U65044235,200,2024,C00033,45641200.5
U65044235,200,2024,C00195,12170986.799999999
U65044235,200,2024,C00296,608549.34
U65044235,200,2024,C00279,1521373.35
E17181113,200,2024,C00255,10953093.0
E17181113,200,2024,C00500,1642963.95
E17181113,200,2024,C00032,1095309.3
E17181113,200,2024,C00033,16429639.5
E17181113,200,2024,C00195,4381237.2
E17181113,200,2024,C00296,219061.86000000002
E17181113,200,2024,C00279,0.0
C25560384,200,2024,C00255,28779692.0
C25560384,200,2024,C00500,4316953.8
C25560384,200,2024,C00032,2877969.2
C25560384,200,2024,C00033,43169538.0
C25560384,200,2024,C00195,11511876.799999999
C25560384,200,2024,C00296,575593.84
C25560384,200,2024,C00279,0.0
R64048981,200,2024,C00255,41330592.0
R64048981,200,2024,C00500,6199588.8
R64048981,200,2024,C00032,4133059.2
R64048981,200,2024,C00033,61995888.0
R64048981,200,2024,C00195,16532236.799999999
R64048981,200,2024,C00296,826611.84
R64048981,200,2024,C00279,0.0
E34254080,200,2024,C00255,3695370.0
E34254080,200,2024,C00500,554305.5
E34254080,200,2024,C00032,369537.0
E34254080,200,2024,C00033,5543055.0
E34254080,200,2024,C00195,1478148.0
E34254080,200,2024,C00296,73907.40000000001
E34254080,200,2024,C00279,0.0
D92880515,200,2024,C00255,32927763.0
D92880515,200,2024,C00500,4939164.45
D92880515,200,2024,C00032,3292776.3000000003
D92880515,200,2024,C00033,49391644.5
D92880515,200,2024,C00195,13171105.2
D92880515,200,2024,C00296,658555.26
D92880515,200,2024,C00279,0.0
U28251835,200,2024,C00255,41610397.0
U28251835,200,2024,C00500,6241559.55
U28251835,200,2024,C00032,4161039.7
U28251835,200,2024,C00033,62415595.5
U28251835,200,2024,C00195,16644158.8
U28251835,200,2024,C00296,832207.9400000001
U28251835,200,2024,C00279,2080519.85
W68738639,200,2024,C00255,6673328.0
W68738639,200,2024,C00500,1000999.2
W68738639,200,2024,C00032,667332.8
W68738639,200,2024,C00033,10009992.0
W68738639,200,2024,C00195,2669331.1999999997
W68738639,200,2024,C00296,133466.56
W68738639,200,2024,C00279,0.0
G93614156,200,2024,C00255,16621236.0
G93614156,200,2024,C00500,1000.0
G93614156,200,2024,C00032,5000.0
G93614156,200,2024,C00033,24931854.0
G93614156,200,2024,C00195,0.0
G93614156,200,2024,C00296,0.0
G93614156,200,2024,C00279,0.0
B49407965,200,2024,C00255,26746930.0
B49407965,200,2024,C00500,4012039.5
B49407965,200,2024,C00032,2674693.0
B49407965,200,2024,C00033,40120395.0
B49407965,200,2024,C00195,10698771.999999998
B49407965,200,2024,C00296,534938.6
B49407965,200,2024,C00279,0.0
S61040801,200,2024,C00255,5167793.0
S61040801,200,2024,C00500,775168.95
S61040801,200,2024,C00032,516779.30000000005
S61040801,200,2024,C00033,7751689.5
S61040801,200,2024,C00195,2067117.2
S61040801,200,2024,C00296,103355.86
S61040801,200,2024,C00279,258389.65000000002
G81960628,200,2024,C00255,29805979.0
G81960628,200,2024,C00500,4470896.85
G81960628,200,2024,C00032,2980597.9000000004
G81960628,200,2024,C00033,44708968.5
G81960628,200,2024,C00195,11922391.599999998
G81960628,200,2024,C00296,596119.58
G81960628,200,2024,C00279,0.0
F71115136,200,2024,C00255,31004263.0
F71115136,200,2024,C00500,4650639.45
F71115136,200,2024,C00032,3100426.3000000003
F71115136,200,2024,C00033,46506394.5
F71115136,200,2024,C00195,12401705.2
F71115136,200,2024,C00296,620085.26
F71115136,200,2024,C00279,1550213.1500000001
W23908925,200,2024,C00255,32583803.0
W23908925,200,2024,C00500,1000.0
W23908925,200,2024,C00032,5000.0
W23908925,200,2024,C00033,48875704.5
W23908925,200,2024,C00195,0.0
W23908925,200,2024,C00296,0.0
W23908925,200,2024,C00279,0.0
N33640730,200,2024,C00255,7744259.0
N33640730,200,2024,C00500,1161638.8499999999
N33640730,200,2024,C00032,774425.9
N33640730,200,2024,C00033,11616388.5
N33640730,200,2024,C00195,3097703.5999999996
N33640730,200,2024,C00296,154885.18
N33640730,200,2024,C00279,0.0
C48178291,200,2024,C00255,24191066.0
C48178291,200,2024,C00500,3628659.9
C48178291,200,2024,C00032,2419106.6
C48178291,200,2024,C00033,36286599.0
C48178291,200,2024,C00195,9676426.4
C48178291,200,2024,C00296,483821.32
C48178291,200,2024,C00279,0.0
R93932840,200,2024,C00255,34583538.0
R93932840,200,2024,C00500,5187530.7
R93932840,200,2024,C00032,3458353.8000000003
R93932840,200,2024,C00033,51875307.0
R93932840,200,2024,C00195,13833415.2
R93932840,200,2024,C00296,691670.76
R93932840,200,2024,C00279,0.0
P11173352,200,2024,C00255,32803753.0
P11173352,200,2024,C00500,4920562.95
P11173352,200,2024,C00032,3280375.3000000003
P11173352,200,2024,C00033,49205629.5
P11173352,200,2024,C00195,13121501.200000001
P11173352,200,2024,C00296,656075.06
P11173352,200,2024,C00279,1640187.6500000001
E30149849,200,2024,C00255,43282495.0
E30149849,200,2024,C00500,6492374.25
E30149849,200,2024,C00032,4328249.5
E30149849,200,2024,C00033,64923742.5
E30149849,200,2024,C00195,17312998.0
E30149849,200,2024,C00296,865649.9
E30149849,200,2024,C00279,2164124.75
R27288238,200,2024,C00255,40020167.0
R27288238,200,2024,C00500,6003025.05
R27288238,200,2024,C00032,4002016.7
R27288238,200,2024,C00033,60030250.5
R27288238,200,2024,C00195,16008066.799999999
R27288238,200,2024,C00296,800403.34
R27288238,200,2024,C00279,0.0
G59221290,200,2024,C00255,49022071.0
G59221290,200,2024,C00500,7353310.649999999
G59221290,200,2024,C00032,4902207.100000001
G59221290,200,2024,C00033,73533106.5
G59221290,200,2024,C00195,19608828.4
G59221290,200,2024,C00296,980441.42
G59221290,200,2024,C00279,2451103.5500000003
R18860728,200,2024,C00255,13286673.0
R18860728,200,2024,C00500,1993000.95
R18860728,200,2024,C00032,1328667.3
R18860728,200,2024,C00033,19930009.5
R18860728,200,2024,C00195,5314669.2
R18860728,200,2024,C00296,265733.46
R18860728,200,2024,C00279,0.0
G99516588,200,2024,C00255,18498837.0
G99516588,200,2024,C00500,2774825.55
G99516588,200,2024,C00032,1849883.7000000002
G99516588,200,2024,C00033,27748255.5
G99516588,200,2024,C00195,7399534.8
G99516588,200,2024,C00296,369976.74
G99516588,200,2024,C00279,924941.8500000001
E88310524,200,2024,C00255,794729.0
E88310524,200,2024,C00500,119209.34999999999
E88310524,200,2024,C00032,79472.90000000001
E88310524,200,2024,C00033,1192093.5
E88310524,200,2024,C00195,317891.6
E88310524,200,2024,C00296,15894.58
E88310524,200,2024,C00279,39736.450000000004
A23041676,200,2024,C00255,12017301.0
A23041676,200,2024,C00500,1802595.15
A23041676,200,2024,C00032,1201730.1
A23041676,200,2024,C00033,18025951.5
A23041676,200,2024,C00195,4806920.4
A23041676,200,2024,C00296,240346.02000000002
A23041676,200,2024,C00279,0.0
U25924978,200,2024,C00255,43465878.0
U25924978,200,2024,C00500,6519881.7
U25924978,200,2024,C00032,4346587.8
U25924978,200,2024,C00033,65198817.0
U25924978,200,2024,C00195,17386351.2
U25924978,200,2024,C00296,869317.56
U25924978,200,2024,C00279,0.0
J35602895,200,2024,C00255,35046475.0
J35602895,200,2024,C00500,1000.0
J35602895,200,2024,C00032,5000.0
J35602895,200,2024,C00033,52569712.5
J35602895,200,2024,C00195,0.0
J35602895,200,2024,C00296,0.0
J35602895,200,2024,C00279,0.0
Q83778810,200,2024,C00255,16476966.0
Q83778810,200,2024,C00500,2471544.9
Q83778810,200,2024,C00032,1647696.6
Q83778810,200,2024,C00033,24715449.0
Q83778810,200,2024,C00195,6590786.399999999
Q83778810,200,2024,C00296,329539.32
Q83778810,200,2024,C00279,823848.3
Q61991753,200,2024,C00255,37342168.0
Q61991753,200,2024,C00500,5601325.2
Q61991753,200,2024,C00032,3734216.8000000003
Q61991753,200,2024,C00033,56013252.0
Q61991753,200,2024,C00195,14936867.2
Q61991753,200,2024,C00296,746843.36
Q61991753,200,2024,C00279,1867108.4000000001
E38455850,200,2024,C00255,14397338.0
E38455850,200,2024,C00500,2159600.6999999997
E38455850,200,2024,C00032,1439733.8
E38455850,200,2024,C00033,21596007.0
E38455850,200,2024,C00195,5758935.2
E38455850,200,2024,C00296,287946.76
E38455850,200,2024,C00279,0.0
J20059485,200,2024,C00255,20882178.0
J20059485,200,2024,C00500,3132326.6999999997
J20059485,200,2024,C00032,2088217.8
J20059485,200,2024,C00033,31323267.0
J20059485,200,2024,C00195,8352871.199999999
J20059485,200,2024,C00296,417643.56
J20059485,200,2024,C00279,0.0
A28904006,200,2024,C00255,3810463.0
A28904006,200,2024,C00500,571569.45
A28904006,200,2024,C00032,381046.30000000005
A28904006,200,2024,C00033,5715694.5
A28904006,200,2024,C00195,1524185.1999999997
A28904006,200,2024,C00296,76209.26
A28904006,200,2024,C00279,190523.15000000002
B66701593,200,2024,C00255,21320384.0
B66701593,200,2024,C00500,3198057.6
B66701593,200,2024,C00032,2132038.4
B66701593,200,2024,C00033,31980576.0
B66701593,200,2024,C00195,8528153.6
B66701593,200,2024,C00296,426407.68
B66701593,200,2024,C00279,0.0
Q92443394,200,2024,C00255,30472739.0
Q92443394,200,2024,C00500,4570910.85
Q92443394,200,2024,C00032,3047273.9000000004
Q92443394,200,2024,C00033,45709108.5
Q92443394,200,2024,C00195,12189095.6
Q92443394,200,2024,C00296,609454.78
Q92443394,200,2024,C00279,0.0
V40978363,200,2024,C00255,3269611.0
V40978363,200,2024,C00500,490441.64999999997
V40978363,200,2024,C00032,326961.10000000003
V40978363,200,2024,C00033,4904416.5
V40978363,200,2024,C00195,1307844.4
V40978363,200,2024,C00296,65392.22
V40978363,200,2024,C00279,163480.55000000002
J18094532,200,2024,C00255,3289287.0
J18094532,200,2024,C00500,493393.05
J18094532,200,2024,C00032,328928.7
J18094532,200,2024,C00033,4933930.5
J18094532,200,2024,C00195,1315714.8
J18094532,200,2024,C00296,65785.74
J18094532,200,2024,C00279,0.0
B69473831,200,2024,C00255,40673145.0
B69473831,200,2024,C00500,6100971.75
B69473831,200,2024,C00032,4067314.5
B69473831,200,2024,C00033,61009717.5
B69473831,200,2024,C00195,16269258.0
B69473831,200,2024,C00296,813462.9
B69473831,200,2024,C00279,0.0
S67203444,200,2024,C00255,13905329.0
S67203444,200,2024,C00500,2085799.3499999999
S67203444,200,2024,C00032,1390532.9000000001
S67203444,200,2024,C00033,20857993.5
S67203444,200,2024,C00195,5562131.6
S67203444,200,2024,C00296,278106.58
S67203444,200,2024,C00279,0.0
S40628653,200,2024,C00255,46059109.0
S40628653,200,2024,C00500,6908866.35
S40628653,200,2024,C00032,4605910.9
S40628653,200,2024,C00033,69088663.5
S40628653,200,2024,C00195,18423643.6
S40628653,200,2024,C00296,921182.18
S40628653,200,2024,C00279,0.0
E47768705,200,2024,C00255,45695103.0
E47768705,200,2024,C00500,6854265.45
E47768705,200,2024,C00032,4569510.3
E47768705,200,2024,C00033,68542654.5
E47768705,200,2024,C00195,18278041.2
E47768705,200,2024,C00296,913902.06
E47768705,200,2024,C00279,0.0
P52873862,200,2024,C00255,42072147.0
P52873862,200,2024,C00500,6310822.05
P52873862,200,2024,C00032,4207214.7
P52873862,200,2024,C00033,63108220.5
P52873862,200,2024,C00195,16828858.8
P52873862,200,2024,C00296,841442.9400000001
P52873862,200,2024,C00279,2103607.35
F94790000,200,2024,C00255,47813286.0
F94790000,200,2024,C00500,7171992.899999999
F94790000,200,2024,C00032,4781328.600000001
F94790000,200,2024,C00033,71719929.0
F94790000,200,2024,C00195,19125314.4
F94790000,200,2024,C00296,956265.72
F94790000,200,2024,C00279,0.0
H48313228,200,2024,C00255,32424818.0
H48313228,200,2024,C00500,12969927.200000001
H48313228,200,2024,C00032,1000.0
H48313228,200,2024,C00033,48637227.0
H48313228,200,2024,C00195,3242481.8000000003
H48313228,200,2024,C00296,1296992.7200000002
H48313228,200,2024,C00279,648496.36
H17871573,200,2024,C00255,28551751.0
H17871573,200,2024,C00500,4282762.649999999
H17871573,200,2024,C00032,2855175.1
H17871573,200,2024,C00033,42827626.5
H17871573,200,2024,C00195,11420700.4
H17871573,200,2024,C00296,571035.02
H17871573,200,2024,C00279,0.0
A92696535,200,2024,C00255,6559783.0
A92696535,200,2024,C00500,983967.45
A92696535,200,2024,C00032,655978.3
A92696535,200,2024,C00033,9839674.5
A92696535,200,2024,C00195,2623913.1999999997
A92696535,200,2024,C00296,131195.66
A92696535,200,2024,C00279,327989.15
R76623939,200,2024,C00255,16446841.0
R76623939,200,2024,C00500,2467026.15
R76623939,200,2024,C00032,1644684.1
R76623939,200,2024,C00033,24670261.5
R76623939,200,2024,C00195,6578736.399999999
R76623939,200,2024,C00296,328936.82
R76623939,200,2024,C00279,822342.05
Q66799483,200,2024,C00255,44729460.0
Q66799483,200,2024,C00500,6709419.0
Q66799483,200,2024,C00032,4472946.0
Q66799483,200,2024,C00033,67094190.0
Q66799483,200,2024,C00195,17891784.0
Q66799483,200,2024,C00296,894589.2000000001
Q66799483,200,2024,C00279,2236473.0
C59779745,200,2024,C00255,11677833.0
C59779745,200,2024,C00500,1751674.95
C59779745,200,2024,C00032,1167783.3
C59779745,200,2024,C00033,17516749.5
C59779745,200,2024,C00195,4671133.2
C59779745,200,2024,C00296,233556.66
C59779745,200,2024,C00279,583891.65
Q59924941,200,2024,C00255,21143465.0
Q59924941,200,2024,C00500,3171519.75
Q59924941,200,2024,C00032,2114346.5
Q59924941,200,2024,C00033,31715197.5
Q59924941,200,2024,C00195,8457386.0
Q59924941,200,2024,C00296,422869.3
Q59924941,200,2024,C00279,1057173.25
S33150209,200,2024,C00255,16512626.0
S33150209,200,2024,C00500,2476893.9
S33150209,200,2024,C00032,1651262.6
S33150209,200,2024,C00033,24768939.0
S33150209,200,2024,C00195,6605050.4
S33150209,200,2024,C00296,330252.52
S33150209,200,2024,C00279,0.0
J74366996,200,2024,C00255,4133674.0
J74366996,200,2024,C00500,620051.1
J74366996,200,2024,C00032,413367.4
J74366996,200,2024,C00033,6200511.0
J74366996,200,2024,C00195,1653469.5999999999
J74366996,200,2024,C00296,82673.48
J74366996,200,2024,C00279,0.0
E43702011,200,2024,C00255,20937596.0
E43702011,200,2024,C00500,3140639.4
E43702011,200,2024,C00032,2093759.6
E43702011,200,2024,C00033,31406394.0
E43702011,200,2024,C00195,8375038.399999999
E43702011,200,2024,C00296,418751.92
E43702011,200,2024,C00279,1046879.8
S10366686,200,2024,C00255,296092.0
S10366686,200,2024,C00500,44413.799999999996
S10366686,200,2024,C00032,29609.2
S10366686,200,2024,C00033,444138.0
S10366686,200,2024,C00195,118436.8
S10366686,200,2024,C00296,5921.84
S10366686,200,2024,C00279,0.0
B84482974,200,2024,C00255,36031239.0
B84482974,200,2024,C00500,5404685.85
B84482974,200,2024,C00032,3603123.9000000004
B84482974,200,2024,C00033,54046858.5
B84482974,200,2024,C00195,14412495.6
B84482974,200,2024,C00296,720624.78
B84482974,200,2024,C00279,0.0
D79012477,200,2024,C00255,11445355.0
D79012477,200,2024,C00500,1716803.25
D79012477,200,2024,C00032,1144535.5
D79012477,200,2024,C00033,17168032.5
D79012477,200,2024,C00195,4578142.0
D79012477,200,2024,C00296,228907.1
D79012477,200,2024,C00279,0.0
B37812524,200,2024,C00255,15940772.0
B37812524,200,2024,C00500,2391115.8
B37812524,200,2024,C00032,1594077.2000000002
B37812524,200,2024,C00033,23911158.0
B37812524,200,2024,C00195,6376308.8
B37812524,200,2024,C00296,318815.44
B37812524,200,2024,C00279,0.0
S84335596,200,2024,C00255,37021501.0
S84335596,200,2024,C00500,5553225.149999999
S84335596,200,2024,C00032,3702150.1
S84335596,200,2024,C00033,55532251.5
S84335596,200,2024,C00195,14808600.4
S84335596,200,2024,C00296,740430.02
S84335596,200,2024,C00279,0.0
D70307484,200,2024,C00255,46079055.0
D70307484,200,2024,C00500,6911858.25
D70307484,200,2024,C00032,4607905.5
D70307484,200,2024,C00033,69118582.5
D70307484,200,2024,C00195,18431622.0
D70307484,200,2024,C00296,921581.1
D70307484,200,2024,C00279,2303952.75
J22077003,200,2024,C00255,45205100.0
J22077003,200,2024,C00500,6780765.0
J22077003,200,2024,C00032,4520510.0
J22077003,200,2024,C00033,67807650.0
J22077003,200,2024,C00195,18082040.0
J22077003,200,2024,C00296,904102.0
J22077003,200,2024,C00279,2260255.0
F66882181,200,2024,C00255,8257651.0
F66882181,200,2024,C00500,1238647.65
F66882181,200,2024,C00032,825765.1000000001
F66882181,200,2024,C00033,12386476.5
F66882181,200,2024,C00195,3303060.3999999994
F66882181,200,2024,C00296,165153.02
F66882181,200,2024,C00279,0.0
A79370691,200,2024,C00255,42860083.0
A79370691,200,2024,C00500,6429012.45
A79370691,200,2024,C00032,4286008.3
A79370691,200,2024,C00033,64290124.5
A79370691,200,2024,C00195,17144033.2
A79370691,200,2024,C00296,857201.66
A79370691,200,2024,C00279,0.0
Q70097492,200,2024,C00255,27972721.0
Q70097492,200,2024,C00500,4195908.149999999
Q70097492,200,2024,C00032,2797272.1
Q70097492,200,2024,C00033,41959081.5
Q70097492,200,2024,C00195,11189088.4
Q70097492,200,2024,C00296,559454.42
Q70097492,200,2024,C00279,0.0
E89557206,200,2024,C00255,16042316.0
E89557206,200,2024,C00500,2406347.4
E89557206,200,2024,C00032,1604231.6
E89557206,200,2024,C00033,24063474.0
E89557206,200,2024,C00195,6416926.399999999
E89557206,200,2024,C00296,320846.32
E89557206,200,2024,C00279,0.0
D55998964,200,2024,C00255,45515038.0
D55998964,200,2024,C00500,6827255.7
D55998964,200,2024,C00032,4551503.8
